V1,V2,V3
43.872169494628906,56.099632263183594,65.93077087402344
45.21940994262695,55.610084533691406,66.3604965209961
44.27740478515625,56.388484954833984,66.0714111328125
42.18449020385742,55.872772216796875,65.98004913330078
42.97633361816406,55.93880081176758,65.95361328125
43.54090118408203,54.30673599243164,66.60977935791016
44.863651275634766,55.56306076049805,66.366851806640625
45.6390380859375,57.27993392944336,65.61528015136719
44.956485748291016,56.27415466308594,65.67511749267578
42.56936264038086,56.16830825805664,65.77811431884766
41.396026611328125,55.36069869995117,66.58251953125
46.09103775024414,57.89002990722656,65.17903137207031
41.98459243774414,56.038753509521484,66.06806182861328
45.366233825683594,55.44272232055664,66.88536834716797
45.13999938964844,54.61273956298828,66.96224212646484
42.53015899658203,56.043724060058594,65.94361114501953
45.699119567871094,57.82891082763672,65.39583587646484
43.59801483154297,54.298404693603516,66.457305908203125
44.02042770385742,56.24690246582031,66.00005340576172
44.84983444213867,56.433189392089844,66.1461181640625
42.20262145996094,55.779239654541016,66.12703704833984
43.05040740966797,56.642738342285156,66.50453186035156
44.06794357299805,55.993892669677734,66.0085220336914
46.76206588745117,56.735782623291016,65.59898376464844
45.7401008605957,57.1865234375,66.24964904785156
43.54852294921875,56.0212287902832,65.99656677246094
44.97543716430664,55.950138092041016,66.26178741455078
45.05763244628906,56.202152252197266,65.6900863647461
45.25619888305664,57.34711456298828,65.61568450927734
45.947898864746094,58.03288269042969,65.22172546386719
43.099700927734375,54.827327728271484,64.38691711425781
43.9466552734375,56.07664108276367,65.97675323486328
44.22496032714844,56.192474365234375,65.90363311767578
45.6072998046875,57.386924743652344,65.0750503540039
45.38215637207031,55.44142150878906,68.39444732666016
44.823944091796875,55.544700622558594,66.72005462646484
43.716773986816406,56.228511810302734,66.1728286743164
43.87090301513672,56.26631546020508,66.22808837890625
44.626399993896484,55.991920471191406,66.408782958984375
42.13926696777344,55.86015701293945,65.89936828613281
45.00818634033203,56.92262649536133,65.096038818359375
43.52237319946289,55.99361801147461,65.85834503173828
42.31739807128906,55.98011016845703,65.77486419677734
45.598453521728516,58.05056381225586,66.94297790527344
43.785804748535156,56.37199401855469,65.98973083496094
44.16847610473633,56.459468841552734,66.2401123046875
45.7807731628418,55.982147216796875,67.01081848144531
45.36610412597656,55.765541076660156,66.89745330810547
45.582000732421875,53.94442367553711,65.92292785644531
42.02528381347656,54.629947662353516,64.2341079711914
45.763694763183594,54.4671630859375,65.61073303222656
42.02897644042969,55.9017219543457,66.45977783203125
41.85737991333008,56.9178581237793,65.53654479980469
43.78510665893555,56.41913604736328,66.24372863769531
43.12570571899414,55.67537307739258,64.52580261230469
43.160675048828125,56.230140686035156,65.70512390136719
45.90716552734375,54.77780532836914,66.746795654296875
43.60154342651367,56.2727165222168,65.83988952636719
45.14249801635742,55.42424774169922,66.15812683105469
44.29692077636719,55.42868423461914,66.31126403808594
44.54179763793945,56.38569259643555,66.292816162109375
43.007564544677734,54.532562255859375,64.22154235839844
44.52605056762695,54.28731918334961,66.95380401611328
45.45889663696289,55.802574157714844,67.18462371826172
41.506771087646484,56.52711486816406,65.17082977294922
43.354984283447266,55.892948150634766,65.52104187011719
45.78713607788086,54.233726501464844,66.68938446044922
