V1,V2,V3
43.77042007446289,54.90955352783203,31.913217544555664
43.767120361328125,54.91090393066406,31.93017578125
43.75635528564453,54.93126678466797,31.910253524780273
43.77827453613281,54.94253158569336,31.91997528076172
43.73404312133789,54.907615661621094,31.927061080932617
43.732845306396484,54.929664611816406,31.90766143798828
43.780548095703125,54.935935974121094,31.954256057739258
43.76781463623047,54.94937515258789,31.943706512451172
43.76914596557617,54.948158264160156,31.879154205322266
43.809288024902344,54.90583038330078,31.949934005737305
43.75557327270508,54.946868896484375,31.951871871948242
43.78163146972656,54.953887939453125,31.9559326171875
43.71281814575195,54.88292694091797,31.915407180786133
43.76741027832031,54.96468734741211,31.870325088500977
43.77962875366211,54.86717987060547,31.968339920043945
43.747398376464844,54.9564323425293,31.866025924682617
43.722984313964844,54.889217376708984,31.861223220825195
43.76002502441406,54.974605560302734,31.877044677734375
43.7279167175293,54.860694885253906,31.955970764160156
43.71632385253906,54.87105178833008,31.95449447631836
43.795509338378906,54.92849349975586,31.841617584228516
43.799583435058594,54.96002960205078,31.965913772583008
43.740211486816406,54.89339828491211,31.98490333557129
43.742366790771484,54.82814025878906,31.913461685180664
43.68520736694336,54.93535232543945,31.89764976501465
43.72426986694336,54.96569061279297,31.96891975402832
43.78180694580078,54.840728759765625,31.847681045532227
43.8267822265625,54.83325958251953,31.895938873291016
43.702911376953125,54.93657684326172,31.977846145629883
43.77710723876953,54.961509704589844,31.99742317199707
43.75242233276367,54.8659782409668,31.82555389404297
43.74648666381836,54.81267547607422,31.9113712310791
43.71547317504883,54.82266616821289,31.880855560302734
43.706024169921875,54.84699630737305,31.851224899291992
43.857208251953125,54.97289276123047,31.93585777282715
43.67939376831055,54.8659553527832,31.86758804321289
43.72431945800781,54.85446548461914,31.827604293823242
43.86156463623047,54.846981048583984,31.94400405883789
43.66289138793945,54.90742492675781,31.95838165283203
43.84176254272461,54.831504821777344,31.853328704833984
43.84996032714844,54.82749557495117,31.867162704467773
43.8090934753418,55.0221061706543,31.862131118774414
43.87838363647461,54.855445861816406,31.864120483398438
43.794647216796875,54.85519027709961,32.03055191040039
43.722503662109375,54.9371337890625,32.03538513183594
43.72451400756836,54.870330810546875,31.79180145263672
